position,CB
minutes,3149.0
passes_completed,1392.0
passes,1693.0
dribbles_completed,17.0
dribbles,22.0
passes_completed_short,525.0
passes_short,580.0
passes_completed_medium,676.0
passes_medium,764.0
passes_completed_long,183.0
passes_long,323.0
passes_total_distance,27415.0
passes_free_kicks,30.0
through_balls,3.0
passes_pressure,316.0
passes_switches,46.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,24.0
dispossessed,16.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,6.0
sca,26.0
gca,0.0
xg,2.8
crosses_into_penalty_area,0.0
passes_into_final_third,122.0
passes_into_penalty_area,7.0
progressive_passes,124.0
carry_progressive_distance,4212.0
assisted_shots,10.0
fouled,14.0
pens_won,0.0
tackles,80.0
interceptions,43.0
blocks,76.0
tackles_won,45.0
dribble_tackles,20.0
dribbles_vs,52.0
pressures,316.0
pressure_regains,117.0
clearances,202.0
errors,2.0
aerials_won,121.0
aerials_lost,43.0
ball_recoveries,386.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
