position,LM
minutes,1234.0
passes_completed,399.0
passes,585.0
dribbles_completed,11.0
dribbles,15.0
passes_completed_short,171.0
passes_short,210.0
passes_completed_medium,177.0
passes_medium,234.0
passes_completed_long,43.0
passes_long,108.0
passes_total_distance,7186.0
passes_free_kicks,30.0
through_balls,2.0
passes_pressure,101.0
passes_switches,23.0
crosses,53.0
corner_kicks,36.0
passes_intercepted,18.0
passes_blocked,30.0
dispossessed,20.0
goals,5.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,13.0
sca,55.0
gca,7.0
xg,2.3000000000000003
crosses_into_penalty_area,9.0
passes_into_final_third,31.0
passes_into_penalty_area,29.0
progressive_passes,60.0
carry_progressive_distance,1648.0
assisted_shots,32.0
fouled,25.0
pens_won,0.0
tackles,7.0
interceptions,5.0
blocks,19.0
tackles_won,3.0
dribble_tackles,3.0
dribbles_vs,14.0
pressures,193.0
pressure_regains,37.0
clearances,9.0
errors,0.0
aerials_won,2.0
aerials_lost,6.0
ball_recoveries,88.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
