position,CM
minutes,663.0
passes_completed,271.0
passes,336.0
dribbles_completed,13.0
dribbles,22.0
passes_completed_short,116.0
passes_short,142.0
passes_completed_medium,96.0
passes_medium,111.0
passes_completed_long,57.0
passes_long,73.0
passes_total_distance,5384.0
passes_free_kicks,4.0
through_balls,2.0
passes_pressure,73.0
passes_switches,15.0
crosses,7.0
corner_kicks,8.0
passes_intercepted,8.0
passes_blocked,10.0
dispossessed,19.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,1.0
sca,18.0
gca,2.0
xg,0.9000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,20.0
passes_into_penalty_area,8.0
progressive_passes,20.0
carry_progressive_distance,1033.0
assisted_shots,12.0
fouled,6.0
pens_won,0.0
tackles,5.0
interceptions,1.0
blocks,5.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,182.0
pressure_regains,44.0
clearances,3.0
errors,0.0
aerials_won,8.0
aerials_lost,12.0
ball_recoveries,61.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
