position,GK
minutes,3420.0
passes_completed,600.0
passes,1242.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,47.0
passes_short,49.0
passes_completed_medium,149.0
passes_medium,160.0
passes_completed_long,404.0
passes_long,1030.0
passes_total_distance,28046.0
passes_free_kicks,188.0
through_balls,0.0
passes_pressure,87.0
passes_switches,48.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,7.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,13.0
gca,2.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,44.0
passes_into_penalty_area,1.0
progressive_passes,0.0
carry_progressive_distance,2256.0
assisted_shots,7.0
fouled,9.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,6.0
pressures,6.0
pressure_regains,3.0
clearances,6.0
errors,1.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,202.0
pens_conceded,2.0
fouls,2.0
cards_yellow_red,0.0
