position,RB,RM
minutes,2430.0
passes_completed,1264.0
passes,1615.0
dribbles_completed,41.0
dribbles,61.0
passes_completed_short,601.0
passes_short,702.0
passes_completed_medium,539.0
passes_medium,683.0
passes_completed_long,107.0
passes_long,177.0
passes_total_distance,21427.0
passes_free_kicks,9.0
through_balls,1.0
passes_pressure,306.0
passes_switches,17.0
crosses,46.0
corner_kicks,1.0
passes_intercepted,48.0
passes_blocked,61.0
dispossessed,32.0
goals,1.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,6.0
sca,58.0
gca,12.0
xg,0.8
crosses_into_penalty_area,6.0
passes_into_final_third,90.0
passes_into_penalty_area,24.0
progressive_passes,127.0
carry_progressive_distance,4720.0
assisted_shots,22.0
fouled,36.0
pens_won,1.0
tackles,97.0
interceptions,41.0
blocks,74.0
tackles_won,56.0
dribble_tackles,29.0
dribbles_vs,79.0
pressures,507.0
pressure_regains,159.0
clearances,92.0
errors,0.0
aerials_won,40.0
aerials_lost,34.0
ball_recoveries,273.0
pens_conceded,1.0
fouls,28.0
cards_yellow_red,0.0
