position,CM
minutes,655.0
passes_completed,293.0
passes,361.0
dribbles_completed,9.0
dribbles,12.0
passes_completed_short,93.0
passes_short,109.0
passes_completed_medium,147.0
passes_medium,173.0
passes_completed_long,49.0
passes_long,68.0
passes_total_distance,6001.0
passes_free_kicks,4.0
through_balls,1.0
passes_pressure,39.0
passes_switches,14.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,10.0
dispossessed,8.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,9.0
gca,2.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,28.0
passes_into_penalty_area,6.0
progressive_passes,33.0
carry_progressive_distance,680.0
assisted_shots,2.0
fouled,3.0
pens_won,0.0
tackles,14.0
interceptions,6.0
blocks,7.0
tackles_won,8.0
dribble_tackles,7.0
dribbles_vs,21.0
pressures,118.0
pressure_regains,26.0
clearances,6.0
errors,0.0
aerials_won,4.0
aerials_lost,6.0
ball_recoveries,86.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
