position,LB
minutes,360.0
passes_completed,247.0
passes,325.0
dribbles_completed,6.0
dribbles,10.0
passes_completed_short,109.0
passes_short,121.0
passes_completed_medium,100.0
passes_medium,117.0
passes_completed_long,37.0
passes_long,76.0
passes_total_distance,4827.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,59.0
passes_switches,16.0
crosses,16.0
corner_kicks,29.0
passes_intercepted,3.0
passes_blocked,12.0
dispossessed,3.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,2.0
sca,15.0
gca,4.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,28.0
passes_into_penalty_area,4.0
progressive_passes,30.0
carry_progressive_distance,692.0
assisted_shots,10.0
fouled,2.0
pens_won,0.0
tackles,5.0
interceptions,5.0
blocks,7.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,3.0
pressures,48.0
pressure_regains,14.0
clearances,7.0
errors,0.0
aerials_won,4.0
aerials_lost,0.0
ball_recoveries,40.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
