position,CM
minutes,1516.0
passes_completed,642.0
passes,879.0
dribbles_completed,13.0
dribbles,27.0
passes_completed_short,251.0
passes_short,302.0
passes_completed_medium,275.0
passes_medium,349.0
passes_completed_long,109.0
passes_long,201.0
passes_total_distance,13075.0
passes_free_kicks,9.0
through_balls,1.0
passes_pressure,198.0
passes_switches,36.0
crosses,46.0
corner_kicks,1.0
passes_intercepted,20.0
passes_blocked,18.0
dispossessed,21.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,31.0
shots_on_target,8.0
sca,39.0
gca,3.0
xg,0.7
crosses_into_penalty_area,7.0
passes_into_final_third,44.0
passes_into_penalty_area,15.0
progressive_passes,60.0
carry_progressive_distance,2088.0
assisted_shots,10.0
fouled,22.0
pens_won,0.0
tackles,38.0
interceptions,36.0
blocks,39.0
tackles_won,23.0
dribble_tackles,9.0
dribbles_vs,31.0
pressures,409.0
pressure_regains,116.0
clearances,28.0
errors,0.0
aerials_won,55.0
aerials_lost,12.0
ball_recoveries,220.0
pens_conceded,0.0
fouls,27.0
cards_yellow_red,0.0
