position,DM
minutes,515.0
passes_completed,123.0
passes,201.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,38.0
passes_short,46.0
passes_completed_medium,46.0
passes_medium,65.0
passes_completed_long,37.0
passes_long,84.0
passes_total_distance,3006.0
passes_free_kicks,18.0
through_balls,0.0
passes_pressure,49.0
passes_switches,11.0
crosses,7.0
corner_kicks,11.0
passes_intercepted,5.0
passes_blocked,5.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,14.0
gca,2.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,23.0
passes_into_penalty_area,2.0
progressive_passes,23.0
carry_progressive_distance,277.0
assisted_shots,7.0
fouled,3.0
pens_won,0.0
tackles,20.0
interceptions,8.0
blocks,8.0
tackles_won,13.0
dribble_tackles,1.0
dribbles_vs,8.0
pressures,136.0
pressure_regains,32.0
clearances,10.0
errors,0.0
aerials_won,1.0
aerials_lost,5.0
ball_recoveries,69.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
