position,RM
minutes,1985.0
passes_completed,523.0
passes,709.0
dribbles_completed,46.0
dribbles,69.0
passes_completed_short,313.0
passes_short,375.0
passes_completed_medium,153.0
passes_medium,205.0
passes_completed_long,45.0
passes_long,91.0
passes_total_distance,8075.0
passes_free_kicks,2.0
through_balls,3.0
passes_pressure,162.0
passes_switches,19.0
crosses,38.0
corner_kicks,9.0
passes_intercepted,10.0
passes_blocked,41.0
dispossessed,47.0
goals,4.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,46.0
shots_on_target,19.0
sca,42.0
gca,5.0
xg,3.900000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,40.0
passes_into_penalty_area,18.0
progressive_passes,45.0
carry_progressive_distance,3371.0
assisted_shots,11.0
fouled,16.0
pens_won,0.0
tackles,19.0
interceptions,12.0
blocks,26.0
tackles_won,13.0
dribble_tackles,0.0
dribbles_vs,16.0
pressures,408.0
pressure_regains,119.0
clearances,12.0
errors,0.0
aerials_won,8.0
aerials_lost,19.0
ball_recoveries,137.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
