position,AM
minutes,64
passes_completed,19
passes,22
dribbles_completed,3
dribbles,6
passes_completed_short,11
passes_short,12
passes_completed_medium,4
passes_medium,5
passes_completed_long,3
passes_long,3
passes_total_distance,275
passes_free_kicks,0
through_balls,1
passes_pressure,2
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,3
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,4
shots_on_target,1
sca,4
gca,2
xg,0.4
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,166
assisted_shots,1
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,15
pressure_regains,6
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,3
pens_conceded,0
fouls,0
cards_yellow_red,0
