position,CB
minutes,617.0
passes_completed,416.0
passes,446.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,132.0
passes_short,138.0
passes_completed_medium,227.0
passes_medium,243.0
passes_completed_long,51.0
passes_long,55.0
passes_total_distance,8083.0
passes_free_kicks,14.0
through_balls,0.0
passes_pressure,44.0
passes_switches,6.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,6.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,2.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,22.0
passes_into_penalty_area,0.0
progressive_passes,32.0
carry_progressive_distance,1140.0
assisted_shots,0.0
fouled,4.0
pens_won,0.0
tackles,10.0
interceptions,6.0
blocks,8.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,7.0
pressures,59.0
pressure_regains,20.0
clearances,32.0
errors,0.0
aerials_won,16.0
aerials_lost,14.0
ball_recoveries,86.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
