position,LB
minutes,1151.0
passes_completed,1208.0
passes,1338.0
dribbles_completed,7.0
dribbles,16.0
passes_completed_short,568.0
passes_short,611.0
passes_completed_medium,529.0
passes_medium,579.0
passes_completed_long,105.0
passes_long,132.0
passes_total_distance,21165.0
passes_free_kicks,6.0
through_balls,4.0
passes_pressure,186.0
passes_switches,27.0
crosses,34.0
corner_kicks,0.0
passes_intercepted,19.0
passes_blocked,14.0
dispossessed,5.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,1.0
sca,32.0
gca,6.0
xg,0.1
crosses_into_penalty_area,4.0
passes_into_final_third,131.0
passes_into_penalty_area,21.0
progressive_passes,102.0
carry_progressive_distance,2436.0
assisted_shots,12.0
fouled,5.0
pens_won,0.0
tackles,31.0
interceptions,17.0
blocks,18.0
tackles_won,16.0
dribble_tackles,13.0
dribbles_vs,36.0
pressures,181.0
pressure_regains,59.0
clearances,28.0
errors,0.0
aerials_won,26.0
aerials_lost,28.0
ball_recoveries,153.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
