position,LW
minutes,331.0
passes_completed,68.0
passes,102.0
dribbles_completed,5.0
dribbles,7.0
passes_completed_short,34.0
passes_short,47.0
passes_completed_medium,26.0
passes_medium,35.0
passes_completed_long,8.0
passes_long,16.0
passes_total_distance,1159.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,15.0
passes_switches,5.0
crosses,7.0
corner_kicks,3.0
passes_intercepted,7.0
passes_blocked,4.0
dispossessed,4.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,9.0
gca,1.0
xg,0.1
crosses_into_penalty_area,2.0
passes_into_final_third,1.0
passes_into_penalty_area,2.0
progressive_passes,6.0
carry_progressive_distance,412.0
assisted_shots,3.0
fouled,3.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,3.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,43.0
pressure_regains,10.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,24.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
