position,LM
minutes,80
passes_completed,25
passes,32
dribbles_completed,1
dribbles,1
passes_completed_short,15
passes_short,16
passes_completed_medium,6
passes_medium,10
passes_completed_long,4
passes_long,4
passes_total_distance,436
passes_free_kicks,0
through_balls,1
passes_pressure,13
passes_switches,2
crosses,7
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,4
shots_on_target,3
sca,8
gca,0
xg,0.8
crosses_into_penalty_area,4
passes_into_final_third,1
passes_into_penalty_area,6
progressive_passes,4
carry_progressive_distance,152
assisted_shots,5
fouled,1
pens_won,0
tackles,1
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,1
dribbles_vs,1
pressures,31
pressure_regains,5
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,4
pens_conceded,0
fouls,1
cards_yellow_red,0
