position,RW
minutes,2917.0
passes_completed,609.0
passes,812.0
dribbles_completed,63.0
dribbles,98.0
passes_completed_short,351.0
passes_short,414.0
passes_completed_medium,191.0
passes_medium,255.0
passes_completed_long,46.0
passes_long,80.0
passes_total_distance,9229.0
passes_free_kicks,0.0
through_balls,5.0
passes_pressure,235.0
passes_switches,13.0
crosses,22.0
corner_kicks,0.0
passes_intercepted,20.0
passes_blocked,44.0
dispossessed,92.0
goals,12.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,53.0
shots_on_target,26.0
sca,92.0
gca,6.0
xg,7.499999999999999
crosses_into_penalty_area,4.0
passes_into_final_third,46.0
passes_into_penalty_area,25.0
progressive_passes,64.0
carry_progressive_distance,3519.0
assisted_shots,38.0
fouled,42.0
pens_won,0.0
tackles,52.0
interceptions,33.0
blocks,72.0
tackles_won,35.0
dribble_tackles,12.0
dribbles_vs,64.0
pressures,932.0
pressure_regains,184.0
clearances,34.0
errors,1.0
aerials_won,18.0
aerials_lost,63.0
ball_recoveries,221.0
pens_conceded,0.0
fouls,46.0
cards_yellow_red,0.0
