position,RM
minutes,797.0
passes_completed,214.0
passes,285.0
dribbles_completed,25.0
dribbles,41.0
passes_completed_short,106.0
passes_short,127.0
passes_completed_medium,83.0
passes_medium,105.0
passes_completed_long,21.0
passes_long,32.0
passes_total_distance,3736.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,65.0
passes_switches,10.0
crosses,22.0
corner_kicks,6.0
passes_intercepted,9.0
passes_blocked,19.0
dispossessed,24.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,3.0
sca,16.0
gca,1.0
xg,0.5
crosses_into_penalty_area,4.0
passes_into_final_third,13.0
passes_into_penalty_area,19.0
progressive_passes,35.0
carry_progressive_distance,1988.0
assisted_shots,10.0
fouled,10.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,3.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,186.0
pressure_regains,39.0
clearances,5.0
errors,0.0
aerials_won,1.0
aerials_lost,5.0
ball_recoveries,59.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
