position,LM
minutes,45
passes_completed,20
passes,22
dribbles_completed,1
dribbles,1
passes_completed_short,7
passes_short,7
passes_completed_medium,10
passes_medium,11
passes_completed_long,3
passes_long,4
passes_total_distance,405
passes_free_kicks,0
through_balls,0
passes_pressure,1
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,57
assisted_shots,1
fouled,0
pens_won,0
tackles,0
interceptions,1
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,3
pressures,9
pressure_regains,2
clearances,2
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,6
pens_conceded,0
fouls,2
cards_yellow_red,0
