position,LM
minutes,1817.0
passes_completed,209.0
passes,384.0
dribbles_completed,46.0
dribbles,102.0
passes_completed_short,113.0
passes_short,147.0
passes_completed_medium,63.0
passes_medium,118.0
passes_completed_long,30.0
passes_long,87.0
passes_total_distance,3749.0
passes_free_kicks,6.0
through_balls,4.0
passes_pressure,102.0
passes_switches,20.0
crosses,49.0
corner_kicks,13.0
passes_intercepted,10.0
passes_blocked,32.0
dispossessed,47.0
goals,3.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,45.0
shots_on_target,15.0
sca,51.0
gca,3.0
xg,3.400000000000001
crosses_into_penalty_area,6.0
passes_into_final_third,20.0
passes_into_penalty_area,12.0
progressive_passes,23.0
carry_progressive_distance,3331.0
assisted_shots,14.0
fouled,54.0
pens_won,0.0
tackles,25.0
interceptions,18.0
blocks,38.0
tackles_won,9.0
dribble_tackles,5.0
dribbles_vs,28.0
pressures,408.0
pressure_regains,76.0
clearances,9.0
errors,0.0
aerials_won,6.0
aerials_lost,17.0
ball_recoveries,122.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
