position,LB
minutes,90
passes_completed,44
passes,53
dribbles_completed,2
dribbles,2
passes_completed_short,16
passes_short,18
passes_completed_medium,22
passes_medium,25
passes_completed_long,6
passes_long,9
passes_total_distance,827
passes_free_kicks,3
through_balls,0
passes_pressure,3
passes_switches,0
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,3
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,4
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,7
passes_into_penalty_area,0
progressive_passes,9
carry_progressive_distance,155
assisted_shots,2
fouled,1
pens_won,0
tackles,3
interceptions,1
blocks,2
tackles_won,1
dribble_tackles,2
dribbles_vs,3
pressures,9
pressure_regains,2
clearances,3
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,9
pens_conceded,0
fouls,1
cards_yellow_red,0
