position,AM
minutes,1204.0
passes_completed,297.0
passes,412.0
dribbles_completed,13.0
dribbles,20.0
passes_completed_short,167.0
passes_short,208.0
passes_completed_medium,91.0
passes_medium,125.0
passes_completed_long,26.0
passes_long,49.0
passes_total_distance,4700.0
passes_free_kicks,4.0
through_balls,1.0
passes_pressure,110.0
passes_switches,11.0
crosses,25.0
corner_kicks,1.0
passes_intercepted,13.0
passes_blocked,14.0
dispossessed,14.0
goals,3.0
assists,1.0
pens_made,2.0
pens_att,2.0
shots_total,38.0
shots_on_target,10.0
sca,31.0
gca,1.0
xg,4.1000000000000005
crosses_into_penalty_area,4.0
passes_into_final_third,23.0
passes_into_penalty_area,13.0
progressive_passes,32.0
carry_progressive_distance,1593.0
assisted_shots,18.0
fouled,14.0
pens_won,1.0
tackles,12.0
interceptions,11.0
blocks,14.0
tackles_won,8.0
dribble_tackles,2.0
dribbles_vs,26.0
pressures,234.0
pressure_regains,53.0
clearances,11.0
errors,0.0
aerials_won,13.0
aerials_lost,19.0
ball_recoveries,87.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
