position,AM
minutes,875.0
passes_completed,305.0
passes,391.0
dribbles_completed,27.0
dribbles,40.0
passes_completed_short,146.0
passes_short,160.0
passes_completed_medium,130.0
passes_medium,161.0
passes_completed_long,22.0
passes_long,50.0
passes_total_distance,5183.0
passes_free_kicks,2.0
through_balls,4.0
passes_pressure,89.0
passes_switches,16.0
crosses,28.0
corner_kicks,15.0
passes_intercepted,5.0
passes_blocked,11.0
dispossessed,19.0
goals,5.0
assists,3.0
pens_made,4.0
pens_att,4.0
shots_total,11.0
shots_on_target,4.0
sca,41.0
gca,3.0
xg,4.1000000000000005
crosses_into_penalty_area,2.0
passes_into_final_third,23.0
passes_into_penalty_area,9.0
progressive_passes,29.0
carry_progressive_distance,2824.0
assisted_shots,23.0
fouled,24.0
pens_won,0.0
tackles,17.0
interceptions,6.0
blocks,13.0
tackles_won,9.0
dribble_tackles,5.0
dribbles_vs,17.0
pressures,190.0
pressure_regains,61.0
clearances,5.0
errors,0.0
aerials_won,5.0
aerials_lost,5.0
ball_recoveries,63.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
