position,WB
minutes,1576.0
passes_completed,646.0
passes,901.0
dribbles_completed,8.0
dribbles,19.0
passes_completed_short,293.0
passes_short,328.0
passes_completed_medium,259.0
passes_medium,345.0
passes_completed_long,79.0
passes_long,176.0
passes_total_distance,11791.0
passes_free_kicks,21.0
through_balls,0.0
passes_pressure,106.0
passes_switches,30.0
crosses,83.0
corner_kicks,37.0
passes_intercepted,18.0
passes_blocked,48.0
dispossessed,10.0
goals,2.0
assists,6.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,6.0
sca,57.0
gca,12.0
xg,1.0
crosses_into_penalty_area,22.0
passes_into_final_third,31.0
passes_into_penalty_area,32.0
progressive_passes,59.0
carry_progressive_distance,1663.0
assisted_shots,33.0
fouled,22.0
pens_won,0.0
tackles,28.0
interceptions,7.0
blocks,51.0
tackles_won,14.0
dribble_tackles,10.0
dribbles_vs,27.0
pressures,230.0
pressure_regains,53.0
clearances,39.0
errors,0.0
aerials_won,4.0
aerials_lost,14.0
ball_recoveries,93.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
