position,RM
minutes,82
passes_completed,12
passes,14
dribbles_completed,1
dribbles,1
passes_completed_short,5
passes_short,5
passes_completed_medium,5
passes_medium,7
passes_completed_long,2
passes_long,2
passes_total_distance,263
passes_free_kicks,0
through_balls,0
passes_pressure,1
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,2
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,3
sca,2
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,122
assisted_shots,0
fouled,2
pens_won,0
tackles,0
interceptions,0
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,4
pressures,30
pressure_regains,2
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,4
pens_conceded,0
fouls,3
cards_yellow_red,0
