position,RM
minutes,257.0
passes_completed,72.0
passes,98.0
dribbles_completed,2.0
dribbles,5.0
passes_completed_short,42.0
passes_short,51.0
passes_completed_medium,16.0
passes_medium,23.0
passes_completed_long,6.0
passes_long,14.0
passes_total_distance,1073.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,19.0
passes_switches,0.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,4.0
gca,1.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,3.0
passes_into_penalty_area,6.0
progressive_passes,7.0
carry_progressive_distance,218.0
assisted_shots,2.0
fouled,3.0
pens_won,0.0
tackles,7.0
interceptions,0.0
blocks,8.0
tackles_won,4.0
dribble_tackles,4.0
dribbles_vs,10.0
pressures,72.0
pressure_regains,18.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,6.0
ball_recoveries,19.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
