position,RW
minutes,45
passes_completed,19
passes,27
dribbles_completed,0
dribbles,0
passes_completed_short,9
passes_short,11
passes_completed_medium,7
passes_medium,11
passes_completed_long,3
passes_long,5
passes_total_distance,353
passes_free_kicks,3
through_balls,0
passes_pressure,4
passes_switches,0
crosses,1
corner_kicks,0
passes_intercepted,1
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,21
assisted_shots,0
fouled,0
pens_won,0
tackles,2
interceptions,0
blocks,2
tackles_won,2
dribble_tackles,0
dribbles_vs,1
pressures,13
pressure_regains,3
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,3
pens_conceded,0
fouls,0
cards_yellow_red,0
