position,CM
minutes,2098.0
passes_completed,1231.0
passes,1417.0
dribbles_completed,33.0
dribbles,52.0
passes_completed_short,544.0
passes_short,601.0
passes_completed_medium,532.0
passes_medium,587.0
passes_completed_long,132.0
passes_long,177.0
passes_total_distance,22204.0
passes_free_kicks,20.0
through_balls,6.0
passes_pressure,222.0
passes_switches,40.0
crosses,28.0
corner_kicks,6.0
passes_intercepted,26.0
passes_blocked,22.0
dispossessed,30.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,56.0
shots_on_target,18.0
sca,97.0
gca,8.0
xg,2.8000000000000007
crosses_into_penalty_area,4.0
passes_into_final_third,163.0
passes_into_penalty_area,34.0
progressive_passes,151.0
carry_progressive_distance,4988.0
assisted_shots,37.0
fouled,40.0
pens_won,0.0
tackles,19.0
interceptions,14.0
blocks,39.0
tackles_won,12.0
dribble_tackles,8.0
dribbles_vs,29.0
pressures,329.0
pressure_regains,91.0
clearances,16.0
errors,1.0
aerials_won,5.0
aerials_lost,10.0
ball_recoveries,178.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
