position,FW
minutes,2770.0
passes_completed,597.0
passes,769.0
dribbles_completed,21.0
dribbles,38.0
passes_completed_short,377.0
passes_short,457.0
passes_completed_medium,162.0
passes_medium,203.0
passes_completed_long,24.0
passes_long,34.0
passes_total_distance,8201.0
passes_free_kicks,2.0
through_balls,6.0
passes_pressure,199.0
passes_switches,4.0
crosses,12.0
corner_kicks,0.0
passes_intercepted,28.0
passes_blocked,21.0
dispossessed,34.0
goals,19.0
assists,7.0
pens_made,2.0
pens_att,2.0
shots_total,63.0
shots_on_target,30.0
sca,91.0
gca,16.0
xg,14.799999999999999
crosses_into_penalty_area,2.0
passes_into_final_third,20.0
passes_into_penalty_area,20.0
progressive_passes,34.0
carry_progressive_distance,1767.0
assisted_shots,47.0
fouled,42.0
pens_won,0.0
tackles,8.0
interceptions,1.0
blocks,17.0
tackles_won,5.0
dribble_tackles,0.0
dribbles_vs,12.0
pressures,347.0
pressure_regains,96.0
clearances,8.0
errors,0.0
aerials_won,16.0
aerials_lost,36.0
ball_recoveries,89.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
