position,RB
minutes,950.0
passes_completed,454.0
passes,541.0
dribbles_completed,7.0
dribbles,15.0
passes_completed_short,196.0
passes_short,212.0
passes_completed_medium,200.0
passes_medium,222.0
passes_completed_long,50.0
passes_long,88.0
passes_total_distance,8490.0
passes_free_kicks,12.0
through_balls,0.0
passes_pressure,34.0
passes_switches,15.0
crosses,41.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,11.0
dispossessed,6.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,24.0
gca,2.0
xg,0.1
crosses_into_penalty_area,16.0
passes_into_final_third,33.0
passes_into_penalty_area,22.0
progressive_passes,40.0
carry_progressive_distance,1631.0
assisted_shots,15.0
fouled,16.0
pens_won,0.0
tackles,17.0
interceptions,9.0
blocks,19.0
tackles_won,13.0
dribble_tackles,4.0
dribbles_vs,16.0
pressures,93.0
pressure_regains,28.0
clearances,16.0
errors,1.0
aerials_won,7.0
aerials_lost,4.0
ball_recoveries,76.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
