position,WB
minutes,942.0
passes_completed,338.0
passes,398.0
dribbles_completed,9.0
dribbles,18.0
passes_completed_short,165.0
passes_short,184.0
passes_completed_medium,132.0
passes_medium,151.0
passes_completed_long,34.0
passes_long,43.0
passes_total_distance,5881.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,42.0
passes_switches,7.0
crosses,16.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,14.0
dispossessed,11.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,6.0
sca,16.0
gca,4.0
xg,1.7000000000000002
crosses_into_penalty_area,5.0
passes_into_final_third,5.0
passes_into_penalty_area,8.0
progressive_passes,7.0
carry_progressive_distance,825.0
assisted_shots,8.0
fouled,11.0
pens_won,0.0
tackles,15.0
interceptions,8.0
blocks,21.0
tackles_won,8.0
dribble_tackles,6.0
dribbles_vs,16.0
pressures,145.0
pressure_regains,41.0
clearances,12.0
errors,0.0
aerials_won,12.0
aerials_lost,14.0
ball_recoveries,66.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
