position,WB
minutes,593.0
passes_completed,281.0
passes,334.0
dribbles_completed,5.0
dribbles,8.0
passes_completed_short,118.0
passes_short,131.0
passes_completed_medium,136.0
passes_medium,156.0
passes_completed_long,26.0
passes_long,35.0
passes_total_distance,5115.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,43.0
passes_switches,6.0
crosses,24.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,15.0
dispossessed,3.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,3.0
sca,20.0
gca,3.0
xg,0.7
crosses_into_penalty_area,6.0
passes_into_final_third,10.0
passes_into_penalty_area,10.0
progressive_passes,23.0
carry_progressive_distance,1345.0
assisted_shots,8.0
fouled,12.0
pens_won,1.0
tackles,9.0
interceptions,2.0
blocks,9.0
tackles_won,4.0
dribble_tackles,4.0
dribbles_vs,12.0
pressures,72.0
pressure_regains,18.0
clearances,14.0
errors,1.0
aerials_won,1.0
aerials_lost,3.0
ball_recoveries,52.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
