position,CM
minutes,2237.0
passes_completed,974.0
passes,1120.0
dribbles_completed,13.0
dribbles,28.0
passes_completed_short,569.0
passes_short,619.0
passes_completed_medium,313.0
passes_medium,357.0
passes_completed_long,55.0
passes_long,81.0
passes_total_distance,14364.0
passes_free_kicks,13.0
through_balls,3.0
passes_pressure,151.0
passes_switches,13.0
crosses,33.0
corner_kicks,1.0
passes_intercepted,15.0
passes_blocked,29.0
dispossessed,32.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,44.0
gca,4.0
xg,0.7
crosses_into_penalty_area,4.0
passes_into_final_third,66.0
passes_into_penalty_area,17.0
progressive_passes,62.0
carry_progressive_distance,1471.0
assisted_shots,19.0
fouled,26.0
pens_won,0.0
tackles,54.0
interceptions,20.0
blocks,50.0
tackles_won,36.0
dribble_tackles,9.0
dribbles_vs,47.0
pressures,506.0
pressure_regains,147.0
clearances,18.0
errors,1.0
aerials_won,21.0
aerials_lost,32.0
ball_recoveries,155.0
pens_conceded,0.0
fouls,40.0
cards_yellow_red,0.0
