position,LW,RW
minutes,2417.0
passes_completed,1278.0
passes,1446.0
dribbles_completed,22.0
dribbles,40.0
passes_completed_short,491.0
passes_short,563.0
passes_completed_medium,557.0
passes_medium,599.0
passes_completed_long,209.0
passes_long,242.0
passes_total_distance,25200.0
passes_free_kicks,25.0
through_balls,1.0
passes_pressure,231.0
passes_switches,62.0
crosses,17.0
corner_kicks,4.0
passes_intercepted,22.0
passes_blocked,21.0
dispossessed,28.0
goals,9.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,59.0
shots_on_target,17.0
sca,79.0
gca,9.0
xg,10.1
crosses_into_penalty_area,5.0
passes_into_final_third,116.0
passes_into_penalty_area,25.0
progressive_passes,103.0
carry_progressive_distance,3313.0
assisted_shots,40.0
fouled,24.0
pens_won,0.0
tackles,44.0
interceptions,20.0
blocks,33.0
tackles_won,30.0
dribble_tackles,14.0
dribbles_vs,56.0
pressures,532.0
pressure_regains,145.0
clearances,35.0
errors,0.0
aerials_won,47.0
aerials_lost,45.0
ball_recoveries,227.0
pens_conceded,0.0
fouls,35.0
cards_yellow_red,0.0
