position,RW
minutes,249.0
passes_completed,131.0
passes,173.0
dribbles_completed,5.0
dribbles,7.0
passes_completed_short,56.0
passes_short,69.0
passes_completed_medium,53.0
passes_medium,66.0
passes_completed_long,19.0
passes_long,32.0
passes_total_distance,2605.0
passes_free_kicks,7.0
through_balls,1.0
passes_pressure,22.0
passes_switches,11.0
crosses,9.0
corner_kicks,10.0
passes_intercepted,2.0
passes_blocked,3.0
dispossessed,5.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,8.0
sca,22.0
gca,2.0
xg,0.9
crosses_into_penalty_area,1.0
passes_into_final_third,7.0
passes_into_penalty_area,7.0
progressive_passes,11.0
carry_progressive_distance,570.0
assisted_shots,8.0
fouled,14.0
pens_won,1.0
tackles,2.0
interceptions,0.0
blocks,1.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,38.0
pressure_regains,16.0
clearances,0.0
errors,0.0
aerials_won,2.0
aerials_lost,5.0
ball_recoveries,17.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
