position,WB
minutes,3009.0
passes_completed,1208.0
passes,1606.0
dribbles_completed,42.0
dribbles,95.0
passes_completed_short,628.0
passes_short,726.0
passes_completed_medium,466.0
passes_medium,599.0
passes_completed_long,95.0
passes_long,196.0
passes_total_distance,19897.0
passes_free_kicks,9.0
through_balls,4.0
passes_pressure,230.0
passes_switches,28.0
crosses,123.0
corner_kicks,17.0
passes_intercepted,38.0
passes_blocked,71.0
dispossessed,19.0
goals,2.0
assists,7.0
pens_made,0.0
pens_att,0.0
shots_total,35.0
shots_on_target,16.0
sca,102.0
gca,17.0
xg,2.2
crosses_into_penalty_area,20.0
passes_into_final_third,64.0
passes_into_penalty_area,73.0
progressive_passes,176.0
carry_progressive_distance,5336.0
assisted_shots,51.0
fouled,14.0
pens_won,0.0
tackles,31.0
interceptions,11.0
blocks,45.0
tackles_won,13.0
dribble_tackles,12.0
dribbles_vs,35.0
pressures,259.0
pressure_regains,74.0
clearances,52.0
errors,0.0
aerials_won,16.0
aerials_lost,24.0
ball_recoveries,235.0
pens_conceded,1.0
fouls,11.0
cards_yellow_red,0.0
