position,AM
minutes,264.0
passes_completed,94.0
passes,115.0
dribbles_completed,5.0
dribbles,8.0
passes_completed_short,51.0
passes_short,58.0
passes_completed_medium,33.0
passes_medium,39.0
passes_completed_long,8.0
passes_long,11.0
passes_total_distance,1496.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,19.0
passes_switches,4.0
crosses,1.0
corner_kicks,1.0
passes_intercepted,1.0
passes_blocked,6.0
dispossessed,7.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,5.0
sca,12.0
gca,0.0
xg,1.7000000000000002
crosses_into_penalty_area,1.0
passes_into_final_third,8.0
passes_into_penalty_area,2.0
progressive_passes,4.0
carry_progressive_distance,371.0
assisted_shots,5.0
fouled,6.0
pens_won,0.0
tackles,10.0
interceptions,1.0
blocks,2.0
tackles_won,8.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,51.0
pressure_regains,16.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,8.0
ball_recoveries,14.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
