position,LW
minutes,597.0
passes_completed,249.0
passes,292.0
dribbles_completed,8.0
dribbles,14.0
passes_completed_short,120.0
passes_short,133.0
passes_completed_medium,95.0
passes_medium,110.0
passes_completed_long,28.0
passes_long,35.0
passes_total_distance,4463.0
passes_free_kicks,0.0
through_balls,3.0
passes_pressure,50.0
passes_switches,10.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,9.0
dispossessed,18.0
goals,3.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,4.0
sca,35.0
gca,5.0
xg,2.4
crosses_into_penalty_area,2.0
passes_into_final_third,11.0
passes_into_penalty_area,9.0
progressive_passes,22.0
carry_progressive_distance,1182.0
assisted_shots,15.0
fouled,13.0
pens_won,0.0
tackles,12.0
interceptions,4.0
blocks,9.0
tackles_won,8.0
dribble_tackles,3.0
dribbles_vs,14.0
pressures,96.0
pressure_regains,25.0
clearances,3.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,46.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
