position,AM
minutes,897.0
passes_completed,200.0
passes,252.0
dribbles_completed,6.0
dribbles,12.0
passes_completed_short,80.0
passes_short,97.0
passes_completed_medium,77.0
passes_medium,95.0
passes_completed_long,38.0
passes_long,47.0
passes_total_distance,3977.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,53.0
passes_switches,10.0
crosses,4.0
corner_kicks,1.0
passes_intercepted,1.0
passes_blocked,6.0
dispossessed,16.0
goals,5.0
assists,1.0
pens_made,0.0
pens_att,2.0
shots_total,25.0
shots_on_target,9.0
sca,17.0
gca,2.0
xg,4.3
crosses_into_penalty_area,0.0
passes_into_final_third,13.0
passes_into_penalty_area,4.0
progressive_passes,15.0
carry_progressive_distance,750.0
assisted_shots,9.0
fouled,23.0
pens_won,1.0
tackles,12.0
interceptions,2.0
blocks,13.0
tackles_won,10.0
dribble_tackles,3.0
dribbles_vs,10.0
pressures,137.0
pressure_regains,36.0
clearances,10.0
errors,0.0
aerials_won,20.0
aerials_lost,15.0
ball_recoveries,59.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
