position,RM
minutes,2019.0
passes_completed,595.0
passes,765.0
dribbles_completed,29.0
dribbles,50.0
passes_completed_short,308.0
passes_short,362.0
passes_completed_medium,214.0
passes_medium,262.0
passes_completed_long,61.0
passes_long,103.0
passes_total_distance,9994.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,178.0
passes_switches,26.0
crosses,30.0
corner_kicks,11.0
passes_intercepted,22.0
passes_blocked,28.0
dispossessed,34.0
goals,4.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,31.0
shots_on_target,9.0
sca,64.0
gca,10.0
xg,1.5
crosses_into_penalty_area,8.0
passes_into_final_third,49.0
passes_into_penalty_area,19.0
progressive_passes,79.0
carry_progressive_distance,2849.0
assisted_shots,29.0
fouled,33.0
pens_won,0.0
tackles,62.0
interceptions,16.0
blocks,31.0
tackles_won,32.0
dribble_tackles,19.0
dribbles_vs,62.0
pressures,438.0
pressure_regains,125.0
clearances,18.0
errors,0.0
aerials_won,14.0
aerials_lost,23.0
ball_recoveries,217.0
pens_conceded,0.0
fouls,43.0
cards_yellow_red,0.0
