position,LW,RW
minutes,39
passes_completed,18
passes,28
dribbles_completed,1
dribbles,2
passes_completed_short,10
passes_short,13
passes_completed_medium,6
passes_medium,9
passes_completed_long,2
passes_long,5
passes_total_distance,301
passes_free_kicks,1
through_balls,0
passes_pressure,7
passes_switches,1
crosses,1
corner_kicks,3
passes_intercepted,1
passes_blocked,2
dispossessed,5
goals,2
assists,0
pens_made,0
pens_att,0
shots_total,5
shots_on_target,5
sca,2
gca,1
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,144
assisted_shots,0
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,2
pressure_regains,1
clearances,0
errors,0
aerials_won,2
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,0
cards_yellow_red,0
