position,LB
minutes,45.0
passes_completed,20.0
passes,28.0
dribbles_completed,1.0
dribbles,3.0
passes_completed_short,4.0
passes_short,6.0
passes_completed_medium,11.0
passes_medium,12.0
passes_completed_long,3.0
passes_long,6.0
passes_total_distance,393.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,2.0
passes_switches,2.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,2.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,2.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,2.0
passes_into_penalty_area,1.0
progressive_passes,3.0
carry_progressive_distance,67.0
assisted_shots,0.0
fouled,0.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,9.0
pressure_regains,2.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,2.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
