position,RW
minutes,293.0
passes_completed,92.0
passes,133.0
dribbles_completed,8.0
dribbles,9.0
passes_completed_short,48.0
passes_short,61.0
passes_completed_medium,21.0
passes_medium,32.0
passes_completed_long,15.0
passes_long,30.0
passes_total_distance,1637.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,35.0
passes_switches,10.0
crosses,10.0
corner_kicks,15.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,7.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,2.0
sca,13.0
gca,3.0
xg,0.6000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,11.0
passes_into_penalty_area,2.0
progressive_passes,11.0
carry_progressive_distance,333.0
assisted_shots,5.0
fouled,8.0
pens_won,0.0
tackles,2.0
interceptions,0.0
blocks,2.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,44.0
pressure_regains,12.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,19.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
