position,RB
minutes,1147.0
passes_completed,551.0
passes,648.0
dribbles_completed,8.0
dribbles,11.0
passes_completed_short,244.0
passes_short,267.0
passes_completed_medium,259.0
passes_medium,287.0
passes_completed_long,43.0
passes_long,75.0
passes_total_distance,9581.0
passes_free_kicks,20.0
through_balls,0.0
passes_pressure,84.0
passes_switches,2.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,18.0
dispossessed,5.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,11.0
gca,3.0
xg,0.30000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,35.0
passes_into_penalty_area,3.0
progressive_passes,31.0
carry_progressive_distance,1195.0
assisted_shots,5.0
fouled,14.0
pens_won,0.0
tackles,9.0
interceptions,3.0
blocks,28.0
tackles_won,6.0
dribble_tackles,5.0
dribbles_vs,10.0
pressures,155.0
pressure_regains,42.0
clearances,51.0
errors,1.0
aerials_won,19.0
aerials_lost,12.0
ball_recoveries,93.0
pens_conceded,1.0
fouls,20.0
cards_yellow_red,0.0
