position,WB
minutes,53
passes_completed,30
passes,35
dribbles_completed,0
dribbles,0
passes_completed_short,13
passes_short,15
passes_completed_medium,15
passes_medium,17
passes_completed_long,2
passes_long,3
passes_total_distance,497
passes_free_kicks,1
through_balls,0
passes_pressure,2
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,113
assisted_shots,0
fouled,0
pens_won,0
tackles,2
interceptions,2
blocks,1
tackles_won,2
dribble_tackles,1
dribbles_vs,1
pressures,7
pressure_regains,3
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,1
pens_conceded,0
fouls,1
cards_yellow_red,0
