position,AM
minutes,32
passes_completed,9
passes,12
dribbles_completed,1
dribbles,1
passes_completed_short,5
passes_short,5
passes_completed_medium,3
passes_medium,4
passes_completed_long,1
passes_long,3
passes_total_distance,162
passes_free_kicks,0
through_balls,0
passes_pressure,1
passes_switches,0
crosses,0
corner_kicks,1
passes_intercepted,1
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,3
carry_progressive_distance,42
assisted_shots,1
fouled,1
pens_won,0
tackles,1
interceptions,0
blocks,4
tackles_won,1
dribble_tackles,0
dribbles_vs,2
pressures,5
pressure_regains,2
clearances,2
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,5
pens_conceded,0
fouls,1
cards_yellow_red,0
