position,LW
minutes,2917.0
passes_completed,1086.0
passes,1289.0
dribbles_completed,57.0
dribbles,87.0
passes_completed_short,666.0
passes_short,749.0
passes_completed_medium,310.0
passes_medium,348.0
passes_completed_long,64.0
passes_long,88.0
passes_total_distance,15555.0
passes_free_kicks,11.0
through_balls,3.0
passes_pressure,304.0
passes_switches,22.0
crosses,33.0
corner_kicks,3.0
passes_intercepted,25.0
passes_blocked,53.0
dispossessed,50.0
goals,31.0
assists,5.0
pens_made,12.0
pens_att,13.0
shots_total,196.0
shots_on_target,67.0
sca,143.0
gca,19.0
xg,26.599999999999998
crosses_into_penalty_area,5.0
passes_into_final_third,64.0
passes_into_penalty_area,36.0
progressive_passes,82.0
carry_progressive_distance,6225.0
assisted_shots,50.0
fouled,58.0
pens_won,2.0
tackles,16.0
interceptions,6.0
blocks,16.0
tackles_won,10.0
dribble_tackles,4.0
dribbles_vs,20.0
pressures,248.0
pressure_regains,55.0
clearances,23.0
errors,0.0
aerials_won,37.0
aerials_lost,38.0
ball_recoveries,112.0
pens_conceded,0.0
fouls,25.0
cards_yellow_red,0.0
