position,FW
minutes,3008.0
passes_completed,502.0
passes,750.0
dribbles_completed,41.0
dribbles,78.0
passes_completed_short,311.0
passes_short,393.0
passes_completed_medium,124.0
passes_medium,191.0
passes_completed_long,46.0
passes_long,79.0
passes_total_distance,7545.0
passes_free_kicks,4.0
through_balls,3.0
passes_pressure,234.0
passes_switches,18.0
crosses,50.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,66.0
dispossessed,80.0
goals,16.0
assists,3.0
pens_made,7.0
pens_att,8.0
shots_total,95.0
shots_on_target,33.0
sca,100.0
gca,12.0
xg,16.799999999999997
crosses_into_penalty_area,5.0
passes_into_final_third,46.0
passes_into_penalty_area,22.0
progressive_passes,57.0
carry_progressive_distance,4749.0
assisted_shots,37.0
fouled,105.0
pens_won,1.0
tackles,34.0
interceptions,10.0
blocks,26.0
tackles_won,26.0
dribble_tackles,6.0
dribbles_vs,41.0
pressures,459.0
pressure_regains,104.0
clearances,18.0
errors,1.0
aerials_won,100.0
aerials_lost,114.0
ball_recoveries,142.0
pens_conceded,0.0
fouls,64.0
cards_yellow_red,0.0
