position,RW
minutes,2681.0
passes_completed,687.0
passes,1108.0
dribbles_completed,72.0
dribbles,135.0
passes_completed_short,323.0
passes_short,417.0
passes_completed_medium,244.0
passes_medium,361.0
passes_completed_long,106.0
passes_long,261.0
passes_total_distance,12919.0
passes_free_kicks,34.0
through_balls,2.0
passes_pressure,224.0
passes_switches,67.0
crosses,100.0
corner_kicks,96.0
passes_intercepted,31.0
passes_blocked,71.0
dispossessed,64.0
goals,8.0
assists,6.0
pens_made,0.0
pens_att,0.0
shots_total,90.0
shots_on_target,25.0
sca,111.0
gca,12.0
xg,8.100000000000001
crosses_into_penalty_area,11.0
passes_into_final_third,35.0
passes_into_penalty_area,39.0
progressive_passes,95.0
carry_progressive_distance,4503.0
assisted_shots,51.0
fouled,76.0
pens_won,3.0
tackles,35.0
interceptions,8.0
blocks,40.0
tackles_won,23.0
dribble_tackles,15.0
dribbles_vs,55.0
pressures,508.0
pressure_regains,140.0
clearances,23.0
errors,0.0
aerials_won,32.0
aerials_lost,40.0
ball_recoveries,209.0
pens_conceded,1.0
fouls,40.0
cards_yellow_red,0.0
