position,CM
minutes,849.0
passes_completed,344.0
passes,388.0
dribbles_completed,10.0
dribbles,18.0
passes_completed_short,169.0
passes_short,188.0
passes_completed_medium,139.0
passes_medium,149.0
passes_completed_long,33.0
passes_long,43.0
passes_total_distance,6043.0
passes_free_kicks,5.0
through_balls,1.0
passes_pressure,50.0
passes_switches,11.0
crosses,4.0
corner_kicks,3.0
passes_intercepted,7.0
passes_blocked,6.0
dispossessed,11.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,1.0
sca,13.0
gca,1.0
xg,0.4
crosses_into_penalty_area,1.0
passes_into_final_third,29.0
passes_into_penalty_area,7.0
progressive_passes,32.0
carry_progressive_distance,1347.0
assisted_shots,5.0
fouled,6.0
pens_won,0.0
tackles,24.0
interceptions,7.0
blocks,14.0
tackles_won,17.0
dribble_tackles,7.0
dribbles_vs,18.0
pressures,195.0
pressure_regains,52.0
clearances,6.0
errors,0.0
aerials_won,12.0
aerials_lost,15.0
ball_recoveries,86.0
pens_conceded,1.0
fouls,23.0
cards_yellow_red,0.0
