position,WB
minutes,212.0
passes_completed,79.0
passes,106.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,34.0
passes_short,40.0
passes_completed_medium,36.0
passes_medium,46.0
passes_completed_long,7.0
passes_long,14.0
passes_total_distance,1455.0
passes_free_kicks,1.0
through_balls,2.0
passes_pressure,15.0
passes_switches,2.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,5.0
dispossessed,4.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,7.0
gca,1.0
xg,0.5
crosses_into_penalty_area,1.0
passes_into_final_third,3.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,386.0
assisted_shots,5.0
fouled,4.0
pens_won,0.0
tackles,7.0
interceptions,0.0
blocks,2.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,8.0
pressures,47.0
pressure_regains,9.0
clearances,2.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,16.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
