position,WB
minutes,686.0
passes_completed,264.0
passes,355.0
dribbles_completed,3.0
dribbles,5.0
passes_completed_short,130.0
passes_short,149.0
passes_completed_medium,109.0
passes_medium,146.0
passes_completed_long,21.0
passes_long,50.0
passes_total_distance,4410.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,42.0
passes_switches,4.0
crosses,12.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,8.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,16.0
gca,1.0
xg,0.1
crosses_into_penalty_area,4.0
passes_into_final_third,23.0
passes_into_penalty_area,5.0
progressive_passes,28.0
carry_progressive_distance,542.0
assisted_shots,8.0
fouled,5.0
pens_won,0.0
tackles,17.0
interceptions,2.0
blocks,21.0
tackles_won,8.0
dribble_tackles,9.0
dribbles_vs,15.0
pressures,116.0
pressure_regains,22.0
clearances,30.0
errors,0.0
aerials_won,8.0
aerials_lost,7.0
ball_recoveries,52.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
