position,RW
minutes,90
passes_completed,28
passes,39
dribbles_completed,4
dribbles,6
passes_completed_short,15
passes_short,16
passes_completed_medium,6
passes_medium,7
passes_completed_long,7
passes_long,14
passes_total_distance,596
passes_free_kicks,0
through_balls,0
passes_pressure,16
passes_switches,1
crosses,6
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,1
sca,4
gca,0
xg,0.1
crosses_into_penalty_area,2
passes_into_final_third,4
passes_into_penalty_area,2
progressive_passes,7
carry_progressive_distance,186
assisted_shots,2
fouled,0
pens_won,0
tackles,3
interceptions,0
blocks,0
tackles_won,3
dribble_tackles,0
dribbles_vs,0
pressures,15
pressure_regains,6
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,9
pens_conceded,0
fouls,1
cards_yellow_red,0
