position,AM
minutes,259.0
passes_completed,187.0
passes,219.0
dribbles_completed,5.0
dribbles,10.0
passes_completed_short,106.0
passes_short,116.0
passes_completed_medium,56.0
passes_medium,65.0
passes_completed_long,18.0
passes_long,30.0
passes_total_distance,2975.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,29.0
passes_switches,7.0
crosses,8.0
corner_kicks,10.0
passes_intercepted,4.0
passes_blocked,1.0
dispossessed,5.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,3.0
sca,20.0
gca,2.0
xg,0.6000000000000001
crosses_into_penalty_area,1.0
passes_into_final_third,14.0
passes_into_penalty_area,3.0
progressive_passes,14.0
carry_progressive_distance,493.0
assisted_shots,9.0
fouled,5.0
pens_won,1.0
tackles,4.0
interceptions,4.0
blocks,6.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,62.0
pressure_regains,15.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
