position,WB
minutes,1115.0
passes_completed,483.0
passes,602.0
dribbles_completed,10.0
dribbles,15.0
passes_completed_short,209.0
passes_short,233.0
passes_completed_medium,228.0
passes_medium,262.0
passes_completed_long,41.0
passes_long,78.0
passes_total_distance,8653.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,77.0
passes_switches,8.0
crosses,27.0
corner_kicks,2.0
passes_intercepted,10.0
passes_blocked,29.0
dispossessed,8.0
goals,3.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,7.0
sca,39.0
gca,5.0
xg,1.0999999999999999
crosses_into_penalty_area,6.0
passes_into_final_third,18.0
passes_into_penalty_area,24.0
progressive_passes,55.0
carry_progressive_distance,1655.0
assisted_shots,21.0
fouled,17.0
pens_won,0.0
tackles,17.0
interceptions,3.0
blocks,30.0
tackles_won,9.0
dribble_tackles,7.0
dribbles_vs,23.0
pressures,119.0
pressure_regains,34.0
clearances,19.0
errors,0.0
aerials_won,7.0
aerials_lost,7.0
ball_recoveries,89.0
pens_conceded,1.0
fouls,6.0
cards_yellow_red,0.0
