position,LM
minutes,2095.0
passes_completed,551.0
passes,775.0
dribbles_completed,12.0
dribbles,26.0
passes_completed_short,266.0
passes_short,316.0
passes_completed_medium,220.0
passes_medium,290.0
passes_completed_long,56.0
passes_long,134.0
passes_total_distance,9437.0
passes_free_kicks,6.0
through_balls,2.0
passes_pressure,135.0
passes_switches,15.0
crosses,56.0
corner_kicks,16.0
passes_intercepted,21.0
passes_blocked,32.0
dispossessed,18.0
goals,2.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,41.0
shots_on_target,9.0
sca,67.0
gca,7.0
xg,2.6000000000000005
crosses_into_penalty_area,11.0
passes_into_final_third,36.0
passes_into_penalty_area,28.0
progressive_passes,56.0
carry_progressive_distance,2462.0
assisted_shots,45.0
fouled,16.0
pens_won,1.0
tackles,28.0
interceptions,18.0
blocks,45.0
tackles_won,15.0
dribble_tackles,10.0
dribbles_vs,47.0
pressures,433.0
pressure_regains,94.0
clearances,23.0
errors,0.0
aerials_won,10.0
aerials_lost,19.0
ball_recoveries,160.0
pens_conceded,0.0
fouls,23.0
cards_yellow_red,0.0
