position,DM
minutes,337.0
passes_completed,139.0
passes,169.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,57.0
passes_short,68.0
passes_completed_medium,62.0
passes_medium,69.0
passes_completed_long,16.0
passes_long,27.0
passes_total_distance,2559.0
passes_free_kicks,8.0
through_balls,3.0
passes_pressure,27.0
passes_switches,2.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,2.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,5.0
gca,3.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,2.0
progressive_passes,9.0
carry_progressive_distance,318.0
assisted_shots,1.0
fouled,3.0
pens_won,0.0
tackles,6.0
interceptions,2.0
blocks,5.0
tackles_won,5.0
dribble_tackles,3.0
dribbles_vs,9.0
pressures,70.0
pressure_regains,15.0
clearances,6.0
errors,0.0
aerials_won,5.0
aerials_lost,2.0
ball_recoveries,44.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
