position,LB
minutes,2385.0
passes_completed,1699.0
passes,1973.0
dribbles_completed,30.0
dribbles,46.0
passes_completed_short,710.0
passes_short,762.0
passes_completed_medium,781.0
passes_medium,868.0
passes_completed_long,179.0
passes_long,279.0
passes_total_distance,30906.0
passes_free_kicks,20.0
through_balls,3.0
passes_pressure,229.0
passes_switches,43.0
crosses,52.0
corner_kicks,1.0
passes_intercepted,27.0
passes_blocked,43.0
dispossessed,25.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,5.0
sca,71.0
gca,6.0
xg,0.5
crosses_into_penalty_area,16.0
passes_into_final_third,112.0
passes_into_penalty_area,47.0
progressive_passes,149.0
carry_progressive_distance,5297.0
assisted_shots,34.0
fouled,45.0
pens_won,1.0
tackles,42.0
interceptions,33.0
blocks,49.0
tackles_won,25.0
dribble_tackles,12.0
dribbles_vs,34.0
pressures,297.0
pressure_regains,84.0
clearances,57.0
errors,2.0
aerials_won,34.0
aerials_lost,27.0
ball_recoveries,275.0
pens_conceded,1.0
fouls,42.0
cards_yellow_red,0.0
