position,RW
minutes,179.0
passes_completed,59.0
passes,82.0
dribbles_completed,4.0
dribbles,7.0
passes_completed_short,27.0
passes_short,36.0
passes_completed_medium,23.0
passes_medium,27.0
passes_completed_long,5.0
passes_long,10.0
passes_total_distance,979.0
passes_free_kicks,2.0
through_balls,2.0
passes_pressure,20.0
passes_switches,2.0
crosses,4.0
corner_kicks,2.0
passes_intercepted,1.0
passes_blocked,4.0
dispossessed,7.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,2.0
sca,9.0
gca,1.0
xg,1.3
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,5.0
progressive_passes,9.0
carry_progressive_distance,426.0
assisted_shots,4.0
fouled,3.0
pens_won,0.0
tackles,3.0
interceptions,0.0
blocks,2.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,28.0
pressure_regains,8.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,22.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
