position,DM
minutes,700.0
passes_completed,235.0
passes,311.0
dribbles_completed,9.0
dribbles,15.0
passes_completed_short,81.0
passes_short,88.0
passes_completed_medium,83.0
passes_medium,108.0
passes_completed_long,67.0
passes_long,105.0
passes_total_distance,5167.0
passes_free_kicks,16.0
through_balls,1.0
passes_pressure,58.0
passes_switches,23.0
crosses,8.0
corner_kicks,12.0
passes_intercepted,4.0
passes_blocked,7.0
dispossessed,8.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,2.0
sca,12.0
gca,2.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,24.0
passes_into_penalty_area,2.0
progressive_passes,23.0
carry_progressive_distance,793.0
assisted_shots,8.0
fouled,8.0
pens_won,0.0
tackles,27.0
interceptions,12.0
blocks,25.0
tackles_won,17.0
dribble_tackles,6.0
dribbles_vs,32.0
pressures,228.0
pressure_regains,58.0
clearances,20.0
errors,0.0
aerials_won,7.0
aerials_lost,7.0
ball_recoveries,67.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
