position,AM
minutes,2097.0
passes_completed,930.0
passes,1226.0
dribbles_completed,27.0
dribbles,58.0
passes_completed_short,385.0
passes_short,446.0
passes_completed_medium,380.0
passes_medium,461.0
passes_completed_long,150.0
passes_long,265.0
passes_total_distance,18261.0
passes_free_kicks,51.0
through_balls,15.0
passes_pressure,207.0
passes_switches,83.0
crosses,63.0
corner_kicks,96.0
passes_intercepted,25.0
passes_blocked,42.0
dispossessed,28.0
goals,1.0
assists,9.0
pens_made,0.0
pens_att,0.0
shots_total,58.0
shots_on_target,10.0
sca,136.0
gca,21.0
xg,4.000000000000001
crosses_into_penalty_area,11.0
passes_into_final_third,101.0
passes_into_penalty_area,57.0
progressive_passes,129.0
carry_progressive_distance,4513.0
assisted_shots,67.0
fouled,34.0
pens_won,1.0
tackles,32.0
interceptions,15.0
blocks,30.0
tackles_won,20.0
dribble_tackles,7.0
dribbles_vs,34.0
pressures,395.0
pressure_regains,102.0
clearances,20.0
errors,0.0
aerials_won,15.0
aerials_lost,29.0
ball_recoveries,146.0
pens_conceded,0.0
fouls,40.0
cards_yellow_red,1.0
