position,LW
minutes,90
passes_completed,70
passes,75
dribbles_completed,1
dribbles,2
passes_completed_short,31
passes_short,31
passes_completed_medium,33
passes_medium,38
passes_completed_long,5
passes_long,5
passes_total_distance,1223
passes_free_kicks,3
through_balls,0
passes_pressure,4
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,2
passes_blocked,0
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,8
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,219
assisted_shots,3
fouled,1
pens_won,0
tackles,3
interceptions,0
blocks,5
tackles_won,2
dribble_tackles,0
dribbles_vs,2
pressures,34
pressure_regains,15
clearances,1
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,16
pens_conceded,0
fouls,2
cards_yellow_red,0
