position,AM
minutes,593.0
passes_completed,169.0
passes,237.0
dribbles_completed,8.0
dribbles,18.0
passes_completed_short,88.0
passes_short,105.0
passes_completed_medium,50.0
passes_medium,73.0
passes_completed_long,21.0
passes_long,38.0
passes_total_distance,2730.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,72.0
passes_switches,8.0
crosses,5.0
corner_kicks,6.0
passes_intercepted,6.0
passes_blocked,12.0
dispossessed,8.0
goals,1.0
assists,0.0
pens_made,1.0
pens_att,1.0
shots_total,17.0
shots_on_target,3.0
sca,21.0
gca,1.0
xg,1.9000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,15.0
passes_into_penalty_area,6.0
progressive_passes,20.0
carry_progressive_distance,942.0
assisted_shots,11.0
fouled,10.0
pens_won,0.0
tackles,10.0
interceptions,6.0
blocks,2.0
tackles_won,7.0
dribble_tackles,2.0
dribbles_vs,8.0
pressures,137.0
pressure_regains,37.0
clearances,7.0
errors,0.0
aerials_won,5.0
aerials_lost,26.0
ball_recoveries,46.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
