position,LM
minutes,226.0
passes_completed,44.0
passes,64.0
dribbles_completed,2.0
dribbles,6.0
passes_completed_short,25.0
passes_short,32.0
passes_completed_medium,15.0
passes_medium,18.0
passes_completed_long,1.0
passes_long,8.0
passes_total_distance,598.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,6.0
passes_switches,3.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,4.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,3.0
sca,5.0
gca,0.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,1.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,355.0
assisted_shots,3.0
fouled,4.0
pens_won,0.0
tackles,5.0
interceptions,0.0
blocks,4.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,6.0
pressures,50.0
pressure_regains,16.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,3.0
ball_recoveries,16.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
