position,FW
minutes,1293.0
passes_completed,181.0
passes,256.0
dribbles_completed,5.0
dribbles,7.0
passes_completed_short,117.0
passes_short,155.0
passes_completed_medium,40.0
passes_medium,61.0
passes_completed_long,5.0
passes_long,8.0
passes_total_distance,2206.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,86.0
passes_switches,1.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,17.0
dispossessed,17.0
goals,8.0
assists,0.0
pens_made,1.0
pens_att,2.0
shots_total,30.0
shots_on_target,14.0
sca,19.0
gca,2.0
xg,6.300000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,1.0
passes_into_penalty_area,2.0
progressive_passes,4.0
carry_progressive_distance,319.0
assisted_shots,5.0
fouled,26.0
pens_won,2.0
tackles,3.0
interceptions,0.0
blocks,3.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,7.0
pressures,208.0
pressure_regains,57.0
clearances,11.0
errors,0.0
aerials_won,29.0
aerials_lost,45.0
ball_recoveries,49.0
pens_conceded,0.0
fouls,33.0
cards_yellow_red,0.0
